,FILIAL,CODSUPERVISOR,Codigo,Data Início,Data Final
28767,1,54,59021,2023-10-17,2023-10-19
52919,1,100,59023,2023-10-17,2023-10-19
64616,1,104,59029,2023-10-17,2023-10-19
62334,1,104,59031,2023-10-17,2023-10-19
51392,1,100,59033,2023-10-17,2023-10-19
38591,1,73,59037,2023-10-17,2023-10-19
5047,1,111,59038,2023-10-17,2023-10-19
88129,1,115,59042,2023-10-17,2023-10-19
21320,1,114,59043,2023-10-17,2023-10-19
91018,2,86,59047,2023-10-17,2023-10-19
78001,1,115,59048,2023-10-17,2023-10-19
7966,1,111,59060,2023-10-17,2023-10-19
47686,1,73,59066,2023-10-17,2023-10-19
79412,1,115,59067,2023-10-17,2023-10-19
78019,1,115,59068,2023-10-17,2023-10-19
92458,2,86,59069,2023-10-17,2023-10-19
82620,1,115,59076,2023-10-17,2023-10-19
25507,1,114,59077,2023-10-17,2023-10-19
75873,1,108,59079,2023-10-17,2023-10-19
42743,1,73,59085,2023-10-17,2023-10-19
38602,1,73,59087,2023-10-17,2023-10-19
38606,1,73,59094,2023-10-17,2023-10-19
32163,1,54,59099,2023-10-17,2023-10-19
61523,1,104,59100,2023-10-17,2023-10-19
61530,1,104,59101,2023-10-17,2023-10-19
41588,1,73,59111,2023-10-17,2023-10-19
2800,1,110,59114,2023-10-17,2023-10-19
51399,1,100,59115,2023-10-17,2023-10-19
90148,2,86,59117,2023-10-17,2023-10-19
47708,1,73,59118,2023-10-17,2023-10-19
45200,1,73,59122,2023-10-17,2023-10-19
80373,1,115,59123,2023-10-17,2023-10-19
51412,1,100,59125,2023-10-17,2023-10-19
82635,1,115,59128,2023-10-17,2023-10-19
2810,1,110,59131,2023-10-17,2023-10-19
32182,1,54,59133,2023-10-17,2023-10-19
84814,1,115,59134,2023-10-17,2023-10-19
34984,1,54,59135,2023-10-17,2023-10-19
82640,1,115,59136,2023-10-17,2023-10-19
82651,1,115,59138,2023-10-17,2023-10-19
86967,1,115,59141,2023-10-17,2023-10-19
7972,1,111,59147,2023-10-17,2023-10-19
21321,1,114,59148,2023-10-17,2023-10-19
79422,1,115,59154,2023-10-17,2023-10-19
10321,1,111,59158,2023-10-17,2023-10-19
47714,1,73,59159,2023-10-17,2023-10-19
2813,1,110,59164,2023-10-17,2023-10-19
90158,2,86,59170,2023-10-17,2023-10-19
82661,1,115,59174,2023-10-17,2023-10-19
74530,1,108,59176,2023-10-17,2023-10-19
47733,1,73,59178,2023-10-17,2023-10-19
89210,2,86,59179,2023-10-17,2023-10-19
55007,1,100,59181,2023-10-17,2023-10-19
63944,1,104,59184,2023-10-17,2023-10-19
62343,1,104,59185,2023-10-17,2023-10-19
56001,1,100,59186,2023-10-17,2023-10-19
82662,1,115,59193,2023-10-17,2023-10-19
63953,1,104,59196,2023-10-17,2023-10-19
34993,1,54,59198,2023-10-17,2023-10-19
27852,1,117,59200,2023-10-17,2023-10-19
66499,1,108,59202,2023-10-17,2023-10-19
16378,1,113,59203,2023-10-17,2023-10-19
54063,1,100,59208,2023-10-17,2023-10-19
2820,1,110,59209,2023-10-17,2023-10-19
82667,1,115,59212,2023-10-17,2023-10-19
51423,1,100,59214,2023-10-17,2023-10-19
46520,1,73,59215,2023-10-17,2023-10-19
14352,1,113,59216,2023-10-17,2023-10-19
26350,1,117,59220,2023-10-17,2023-10-19
16395,1,113,59226,2023-10-17,2023-10-19
60661,1,104,59228,2023-10-17,2023-10-19
23865,1,114,59234,2023-10-17,2023-10-19
85796,1,115,59237,2023-10-17,2023-10-19
91028,2,86,59240,2023-10-17,2023-10-19
16411,1,113,59247,2023-10-17,2023-10-19
47747,1,73,59252,2023-10-17,2023-10-19
11216,1,111,59253,2023-10-17,2023-10-19
82685,1,115,59256,2023-10-17,2023-10-19
61535,1,104,59258,2023-10-17,2023-10-19
60664,1,104,59260,2023-10-17,2023-10-19
92248,2,86,59273,2023-10-17,2023-10-19
58138,1,104,59278,2023-10-17,2023-10-19
92258,2,86,59282,2023-10-17,2023-10-19
5056,1,111,59283,2023-10-17,2023-10-19
56008,1,100,59285,2023-10-17,2023-10-19
86970,1,115,59287,2023-10-17,2023-10-19
21326,1,114,59293,2023-10-17,2023-10-19
2825,1,110,59297,2023-10-17,2023-10-19
33195,1,54,59298,2023-10-17,2023-10-19
21333,1,114,59299,2023-10-17,2023-10-19
21340,1,114,59303,2023-10-17,2023-10-19
12745,1,113,59304,2023-10-17,2023-10-19
80386,1,115,59305,2023-10-17,2023-10-19
2833,1,110,59306,2023-10-17,2023-10-19
50418,1,100,59315,2023-10-17,2023-10-19
2836,1,110,59317,2023-10-17,2023-10-19
82692,1,115,59326,2023-10-17,2023-10-19
56025,1,100,59334,2023-10-17,2023-10-19
36784,1,54,59338,2023-10-17,2023-10-19
66516,1,108,59339,2023-10-17,2023-10-19
25511,1,114,59340,2023-10-17,2023-10-19
68909,1,108,59344,2023-10-17,2023-10-19
43901,1,73,59345,2023-10-17,2023-10-19
88133,1,115,59349,2023-10-17,2023-10-19
91599,2,86,59359,2023-10-17,2023-10-19
89228,2,86,59365,2023-10-17,2023-10-19
7973,1,111,59366,2023-10-17,2023-10-19
14353,1,113,59367,2023-10-17,2023-10-19
91615,2,86,59368,2023-10-17,2023-10-19
54065,1,100,59370,2023-10-17,2023-10-19
62347,1,104,59371,2023-10-17,2023-10-19
12751,1,113,59376,2023-10-17,2023-10-19
14357,1,113,59379,2023-10-17,2023-10-19
82708,1,115,59381,2023-10-17,2023-10-19
36805,1,54,59382,2023-10-17,2023-10-19
46524,1,73,59386,2023-10-17,2023-10-19
14372,1,113,59388,2023-10-17,2023-10-19
38622,1,73,59401,2023-10-17,2023-10-19
52924,1,100,59405,2023-10-17,2023-10-19
9014,1,111,59408,2023-10-17,2023-10-19
36818,1,54,59412,2023-10-17,2023-10-19
31101,1,54,59416,2023-10-17,2023-10-19
82713,1,115,59417,2023-10-17,2023-10-19
91619,2,86,59426,2023-10-17,2023-10-19
35000,1,54,59429,2023-10-17,2023-10-19
12758,1,113,59437,2023-10-17,2023-10-19
82728,1,115,59438,2023-10-17,2023-10-19
20392,1,114,59445,2023-10-17,2023-10-19
73168,1,108,59451,2023-10-17,2023-10-19
91620,2,86,59454,2023-10-17,2023-10-19
37675,1,54,59456,2023-10-17,2023-10-19
73174,1,108,59458,2023-10-17,2023-10-19
7988,1,111,59460,2023-10-17,2023-10-19
35005,1,54,59466,2023-10-17,2023-10-19
32200,1,54,59469,2023-10-17,2023-10-19
82732,1,115,59470,2023-10-17,2023-10-19
38631,1,73,59479,2023-10-17,2023-10-19
22630,1,114,59480,2023-10-17,2023-10-19
63955,1,104,59489,2023-10-17,2023-10-19
91034,2,86,59492,2023-10-17,2023-10-19
21354,1,114,59495,2023-10-17,2023-10-19
82741,1,115,59500,2023-10-17,2023-10-19
10323,1,111,59501,2023-10-17,2023-10-19
28778,1,54,59508,2023-10-17,2023-10-19
46544,1,73,59511,2023-10-17,2023-10-19
82765,1,115,59512,2023-10-17,2023-10-19
63956,1,104,59520,2023-10-17,2023-10-19
52927,1,100,59521,2023-10-17,2023-10-19
91060,2,86,59522,2023-10-17,2023-10-19
28794,1,54,59527,2023-10-17,2023-10-19
721,1,110,59528,2023-10-17,2023-10-19
55023,1,100,59529,2023-10-17,2023-10-19
18432,1,114,59536,2023-10-17,2023-10-19
90168,2,86,59542,2023-10-17,2023-10-19
26958,1,117,59543,2023-10-17,2023-10-19
14384,1,113,59544,2023-10-17,2023-10-19
27857,1,117,59547,2023-10-17,2023-10-19
26365,1,117,59548,2023-10-17,2023-10-19
36825,1,54,59549,2023-10-17,2023-10-19
47750,1,73,59553,2023-10-17,2023-10-19
61551,1,104,59554,2023-10-17,2023-10-19
82776,1,115,59557,2023-10-17,2023-10-19
82783,1,115,59558,2023-10-17,2023-10-19
71770,1,108,59564,2023-10-17,2023-10-19
90170,2,86,59566,2023-10-17,2023-10-19
51424,1,100,59567,2023-10-17,2023-10-19
6751,1,111,59571,2023-10-17,2023-10-19
71772,1,108,59572,2023-10-17,2023-10-19
68915,1,108,59575,2023-10-17,2023-10-19
90180,2,86,59580,2023-10-17,2023-10-19
63958,1,104,59581,2023-10-17,2023-10-19
58143,1,104,59584,2023-10-17,2023-10-19
71790,1,108,59589,2023-10-17,2023-10-19
30148,1,54,59590,2023-10-17,2023-10-19
78031,1,115,59596,2023-10-17,2023-10-19
78044,1,115,59599,2023-10-17,2023-10-19
5058,1,111,59601,2023-10-17,2023-10-19
25517,1,114,59607,2023-10-17,2023-10-19
37694,1,54,59608,2023-10-17,2023-10-19
14391,1,113,59609,2023-10-17,2023-10-19
63118,1,104,59610,2023-10-17,2023-10-19
35973,1,54,59617,2023-10-17,2023-10-19
9016,1,111,59619,2023-10-17,2023-10-19
14840,1,113,59622,2023-10-17,2023-10-19
33200,1,54,59627,2023-10-17,2023-10-19
45211,1,73,59632,2023-10-17,2023-10-19
34073,1,54,59635,2023-10-17,2023-10-19
45220,1,73,59636,2023-10-17,2023-10-19
90194,2,86,59638,2023-10-17,2023-10-19
81650,1,115,59650,2023-10-17,2023-10-19
20394,1,114,59652,2023-10-17,2023-10-19
68922,1,108,59659,2023-10-17,2023-10-19
23871,1,114,59661,2023-10-17,2023-10-19
21363,1,114,59662,2023-10-17,2023-10-19
45229,1,73,59663,2023-10-17,2023-10-19
55030,1,100,59664,2023-10-17,2023-10-19
46550,1,73,59665,2023-10-17,2023-10-19
90198,2,86,59666,2023-10-17,2023-10-19
5065,1,111,59667,2023-10-17,2023-10-19
85800,1,115,59670,2023-10-17,2023-10-19
33214,1,54,59678,2023-10-17,2023-10-19
51430,1,100,59694,2023-10-17,2023-10-19
52160,1,100,59695,2023-10-17,2023-10-19
92265,2,86,59696,2023-10-17,2023-10-19
33221,1,54,59699,2023-10-17,2023-10-19
63121,1,104,59702,2023-10-17,2023-10-19
63128,1,104,59703,2023-10-17,2023-10-19
5946,1,111,59711,2023-10-17,2023-10-19
92267,2,86,59712,2023-10-17,2023-10-19
50419,1,100,59714,2023-10-17,2023-10-19
86981,1,115,59719,2023-10-17,2023-10-19
15522,1,113,59724,2023-10-17,2023-10-19
52938,1,100,59726,2023-10-17,2023-10-19
30156,1,54,59727,2023-10-17,2023-10-19
91621,2,86,59729,2023-10-17,2023-10-19
88136,1,115,59730,2023-10-17,2023-10-19
82789,1,115,59732,2023-10-17,2023-10-19
45244,1,73,59737,2023-10-17,2023-10-19
41592,1,73,59738,2023-10-17,2023-10-19
33230,1,54,59745,2023-10-17,2023-10-19
68930,1,108,59746,2023-10-17,2023-10-19
52948,1,100,59751,2023-10-17,2023-10-19
76913,1,108,59755,2023-10-17,2023-10-19
25521,1,114,59758,2023-10-17,2023-10-19
68935,1,108,59760,2023-10-17,2023-10-19
63963,1,104,59761,2023-10-17,2023-10-19
32215,1,54,59764,2023-10-17,2023-10-19
56028,1,100,59767,2023-10-17,2023-10-19
54074,1,100,59770,2023-10-17,2023-10-19
39691,1,73,59774,2023-10-17,2023-10-19
66525,1,108,59775,2023-10-17,2023-10-19
59830,1,104,59777,2023-10-17,2023-10-19
78047,1,115,59778,2023-10-17,2023-10-19
92276,2,86,59786,2023-10-17,2023-10-19
89233,2,86,59787,2023-10-17,2023-10-19
50421,1,100,59788,2023-10-17,2023-10-19
43911,1,73,59791,2023-10-17,2023-10-19
68946,1,108,59793,2023-10-17,2023-10-19
80390,1,115,59794,2023-10-17,2023-10-19
63138,1,104,59797,2023-10-17,2023-10-19
75887,1,108,59798,2023-10-17,2023-10-19
9029,1,111,59799,2023-10-17,2023-10-19
68961,1,108,59800,2023-10-17,2023-10-19
21368,1,114,59801,2023-10-17,2023-10-19
92286,2,86,59802,2023-10-17,2023-10-19
11858,1,111,59807,2023-10-17,2023-10-19
63968,1,104,59809,2023-10-17,2023-10-19
40728,1,73,59810,2023-10-17,2023-10-19
64620,1,104,59815,2023-10-17,2023-10-19
68969,1,108,59819,2023-10-17,2023-10-19
45253,1,73,59820,2023-10-17,2023-10-19
83700,1,115,59830,2023-10-17,2023-10-19
59184,1,104,59832,2023-10-17,2023-10-19
18447,1,114,59833,2023-10-17,2023-10-19
59185,1,104,59834,2023-10-17,2023-10-19
28812,1,54,59838,2023-10-17,2023-10-19
35028,1,54,59841,2023-10-17,2023-10-19
42756,1,73,59849,2023-10-17,2023-10-19
80402,1,115,59853,2023-10-17,2023-10-19
18452,1,114,59854,2023-10-17,2023-10-19
56886,1,100,59856,2023-10-17,2023-10-19
32216,1,54,59857,2023-10-17,2023-10-19
68979,1,108,59862,2023-10-17,2023-10-19
31115,1,54,59864,2023-10-17,2023-10-19
34076,1,54,59866,2023-10-17,2023-10-19
68991,1,108,59867,2023-10-17,2023-10-19
69005,1,108,59868,2023-10-17,2023-10-19
79432,1,115,59873,2023-10-17,2023-10-19
82807,1,115,59881,2023-10-17,2023-10-19
78054,1,115,59886,2023-10-17,2023-10-19
40738,1,73,59890,2023-10-17,2023-10-19
73187,1,108,59895,2023-10-17,2023-10-19
43926,1,73,59897,2023-10-17,2023-10-19
71804,1,108,59907,2023-10-17,2023-10-19
71808,1,108,59908,2023-10-17,2023-10-19
91061,2,86,59911,2023-10-17,2023-10-19
75899,1,108,59917,2023-10-17,2023-10-19
93021,2,86,59918,2023-10-17,2023-10-19
78072,1,115,59920,2023-10-17,2023-10-19
85815,1,115,59921,2023-10-17,2023-10-19
70192,1,108,59925,2023-10-17,2023-10-19
8003,1,111,59931,2023-10-17,2023-10-19
90200,2,86,59932,2023-10-17,2023-10-19
84817,1,115,59935,2023-10-17,2023-10-19
78075,1,115,59936,2023-10-17,2023-10-19
76925,1,108,59942,2023-10-17,2023-10-19
21372,1,114,59949,2023-10-17,2023-10-19
31119,1,54,59952,2023-10-17,2023-10-19
8016,1,111,59953,2023-10-17,2023-10-19
65398,1,108,59959,2023-10-17,2023-10-19
15527,1,113,59970,2023-10-17,2023-10-19
25533,1,114,59974,2023-10-17,2023-10-19
88142,1,115,59978,2023-10-17,2023-10-19
49136,1,73,59979,2023-10-17,2023-10-19
25553,1,114,59982,2023-10-17,2023-10-19
35986,1,54,59984,2023-10-17,2023-10-19
12767,1,113,59988,2023-10-17,2023-10-19
75909,1,108,59990,2023-10-17,2023-10-19
63970,1,104,59992,2023-10-17,2023-10-19
40741,1,73,59993,2023-10-17,2023-10-19
39710,1,73,59996,2023-10-17,2023-10-19
56891,1,100,59999,2023-10-17,2023-10-19
71835,1,108,60001,2023-10-17,2023-10-19
43929,1,73,60006,2023-10-17,2023-10-19
36002,1,54,60007,2023-10-17,2023-10-19
37701,1,54,60009,2023-10-17,2023-10-19
45272,1,73,60010,2023-10-17,2023-10-19
69008,1,108,60012,2023-10-17,2023-10-19
41597,1,73,60013,2023-10-17,2023-10-19
11864,1,111,60016,2023-10-17,2023-10-19
15534,1,113,60018,2023-10-17,2023-10-19
49151,1,73,60019,2023-10-17,2023-10-19
71836,1,108,60021,2023-10-17,2023-10-19
71862,1,108,60022,2023-10-17,2023-10-19
36012,1,54,60026,2023-10-17,2023-10-19
16427,1,113,60029,2023-10-17,2023-10-19
82813,1,115,60033,2023-10-17,2023-10-19
28816,1,54,60034,2023-10-17,2023-10-19
55045,1,100,60036,2023-10-17,2023-10-19
62366,1,104,60038,2023-10-17,2023-10-19
56910,1,100,60042,2023-10-17,2023-10-19
49153,1,73,60045,2023-10-17,2023-10-19
55049,1,100,60048,2023-10-17,2023-10-19
52955,1,100,60051,2023-10-17,2023-10-19
32222,1,54,60052,2023-10-17,2023-10-19
21386,1,114,60053,2023-10-17,2023-10-19
69018,1,108,60057,2023-10-17,2023-10-19
21402,1,114,60058,2023-10-17,2023-10-19
74547,1,108,60059,2023-10-17,2023-10-19
66539,1,108,60060,2023-10-17,2023-10-19
63987,1,104,60064,2023-10-17,2023-10-19
87002,1,115,60066,2023-10-17,2023-10-19
74552,1,108,60072,2023-10-17,2023-10-19
39714,1,73,60073,2023-10-17,2023-10-19
82828,1,115,60074,2023-10-17,2023-10-19
90201,2,86,60077,2023-10-17,2023-10-19
12778,1,113,60081,2023-10-17,2023-10-19
11225,1,111,60085,2023-10-17,2023-10-19
62370,1,104,60088,2023-10-17,2023-10-19
47775,1,73,60090,2023-10-17,2023-10-19
75915,1,108,60091,2023-10-17,2023-10-19
92291,2,86,60096,2023-10-17,2023-10-19
31127,1,54,60100,2023-10-17,2023-10-19
26374,1,117,60105,2023-10-17,2023-10-19
76926,1,108,60106,2023-10-17,2023-10-19
32223,1,54,60109,2023-10-17,2023-10-19
39730,1,73,60110,2023-10-17,2023-10-19
59193,1,104,60112,2023-10-17,2023-10-19
74569,1,108,60114,2023-10-17,2023-10-19
31144,1,54,60116,2023-10-17,2023-10-19
15543,1,113,60118,2023-10-17,2023-10-19
51438,1,100,60119,2023-10-17,2023-10-19
17380,1,113,60120,2023-10-17,2023-10-19
78083,1,115,60121,2023-10-17,2023-10-19
66545,1,108,60129,2023-10-17,2023-10-19
2842,1,110,60135,2023-10-17,2023-10-19
13393,1,113,60137,2023-10-17,2023-10-19
20408,1,114,60139,2023-10-17,2023-10-19
61563,1,104,60141,2023-10-17,2023-10-19
56917,1,100,60146,2023-10-17,2023-10-19
89240,2,86,60148,2023-10-17,2023-10-19
66564,1,108,60152,2023-10-17,2023-10-19
36833,1,54,60155,2023-10-17,2023-10-19
42764,1,73,60157,2023-10-17,2023-10-19
10335,1,111,60159,2023-10-17,2023-10-19
80414,1,115,60160,2023-10-17,2023-10-19
31147,1,54,60162,2023-10-17,2023-10-19
3633,1,110,60164,2023-10-17,2023-10-19
13396,1,113,60166,2023-10-17,2023-10-19
56032,1,100,60169,2023-10-17,2023-10-19
47778,1,73,60172,2023-10-17,2023-10-19
31151,1,54,60174,2023-10-17,2023-10-19
56040,1,100,60178,2023-10-17,2023-10-19
52965,1,100,60179,2023-10-17,2023-10-19
43941,1,73,60180,2023-10-17,2023-10-19
50436,1,100,60183,2023-10-17,2023-10-19
56041,1,100,60184,2023-10-17,2023-10-19
63992,1,104,60190,2023-10-17,2023-10-19
76934,1,108,60193,2023-10-17,2023-10-19
89241,2,86,60194,2023-10-17,2023-10-19
88154,1,115,60196,2023-10-17,2023-10-19
80428,1,115,60198,2023-10-17,2023-10-19
78094,1,115,60199,2023-10-17,2023-10-19
91624,2,86,60200,2023-10-17,2023-10-19
63995,1,104,60203,2023-10-17,2023-10-19
38653,1,73,60206,2023-10-17,2023-10-19
25569,1,114,60207,2023-10-17,2023-10-19
80439,1,115,60209,2023-10-17,2023-10-19
91062,2,86,60215,2023-10-17,2023-10-19
66570,1,108,60221,2023-10-17,2023-10-19
5949,1,111,60225,2023-10-17,2023-10-19
39739,1,73,60236,2023-10-17,2023-10-19
32239,1,54,60239,2023-10-17,2023-10-19
5951,1,111,60240,2023-10-17,2023-10-19
22647,1,114,60241,2023-10-17,2023-10-19
30171,1,54,60242,2023-10-17,2023-10-19
35029,1,54,60244,2023-10-17,2023-10-19
20410,1,114,60247,2023-10-17,2023-10-19
81669,1,115,60248,2023-10-17,2023-10-19
82850,1,115,60256,2023-10-17,2023-10-19
71871,1,108,60258,2023-10-17,2023-10-19
58158,1,104,60259,2023-10-17,2023-10-19
70207,1,108,60260,2023-10-17,2023-10-19
88171,1,115,60263,2023-10-17,2023-10-19
8019,1,111,60264,2023-10-17,2023-10-19
32241,1,54,60265,2023-10-17,2023-10-19
88186,1,115,60268,2023-10-17,2023-10-19
12785,1,113,60269,2023-10-17,2023-10-19
62375,1,104,60272,2023-10-17,2023-10-19
55051,1,100,60273,2023-10-17,2023-10-19
5961,1,111,60275,2023-10-17,2023-10-19
45275,1,73,60276,2023-10-17,2023-10-19
58161,1,104,60278,2023-10-17,2023-10-19
31161,1,54,60280,2023-10-17,2023-10-19
58170,1,104,60281,2023-10-17,2023-10-19
31165,1,54,60282,2023-10-17,2023-10-19
43952,1,73,60283,2023-10-17,2023-10-19
59200,1,104,60287,2023-10-17,2023-10-19
41600,1,73,60288,2023-10-17,2023-10-19
41609,1,73,60290,2023-10-17,2023-10-19
8023,1,111,60291,2023-10-17,2023-10-19
8026,1,111,60297,2023-10-17,2023-10-19
9042,1,111,60299,2023-10-17,2023-10-19
69023,1,108,60300,2023-10-17,2023-10-19
27371,1,117,60303,2023-10-17,2023-10-19
75924,1,108,60316,2023-10-17,2023-10-19
28818,1,54,60319,2023-10-17,2023-10-19
34079,1,54,60320,2023-10-17,2023-10-19
27864,1,117,60323,2023-10-17,2023-10-19
51439,1,100,60327,2023-10-17,2023-10-19
59833,1,104,60330,2023-10-17,2023-10-19
18459,1,114,60331,2023-10-17,2023-10-19
40748,1,73,60332,2023-10-17,2023-10-19
11227,1,111,60335,2023-10-17,2023-10-19
45285,1,73,60336,2023-10-17,2023-10-19
84830,1,115,60338,2023-10-17,2023-10-19
88192,1,115,60339,2023-10-17,2023-10-19
41621,1,73,60344,2023-10-17,2023-10-19
71874,1,108,60348,2023-10-17,2023-10-19
17397,1,113,60353,2023-10-17,2023-10-19
10353,1,111,60356,2023-10-17,2023-10-19
14402,1,113,60362,2023-10-17,2023-10-19
62383,1,104,60373,2023-10-17,2023-10-19
62385,1,104,60377,2023-10-17,2023-10-19
14845,1,113,60378,2023-10-17,2023-10-19
21404,1,114,60379,2023-10-17,2023-10-19
84841,1,115,60384,2023-10-17,2023-10-19
17410,1,113,60390,2023-10-17,2023-10-19
88213,1,115,60391,2023-10-17,2023-10-19
59836,1,104,60395,2023-10-17,2023-10-19
45296,1,73,60396,2023-10-17,2023-10-19
36851,1,54,60398,2023-10-17,2023-10-19
21409,1,114,60399,2023-10-17,2023-10-19
56920,1,100,60402,2023-10-17,2023-10-19
33234,1,54,60405,2023-10-17,2023-10-19
66590,1,108,60407,2023-10-17,2023-10-19
65403,1,108,60409,2023-10-17,2023-10-19
5962,1,111,60410,2023-10-17,2023-10-19
69036,1,108,60411,2023-10-17,2023-10-19
45302,1,73,60417,2023-10-17,2023-10-19
33239,1,54,60423,2023-10-17,2023-10-19
39745,1,73,60424,2023-10-17,2023-10-19
16431,1,113,60427,2023-10-17,2023-10-19
34091,1,54,60428,2023-10-17,2023-10-19
38654,1,73,60429,2023-10-17,2023-10-19
14408,1,113,60434,2023-10-17,2023-10-19
35032,1,54,60437,2023-10-17,2023-10-19
25572,1,114,60446,2023-10-17,2023-10-19
91633,2,86,60449,2023-10-17,2023-10-19
45316,1,73,60450,2023-10-17,2023-10-19
64627,1,104,60451,2023-10-17,2023-10-19
30183,1,54,60453,2023-10-17,2023-10-19
5964,1,111,60454,2023-10-17,2023-10-19
39746,1,73,60463,2023-10-17,2023-10-19
85820,1,115,60464,2023-10-17,2023-10-19
84849,1,115,60469,2023-10-17,2023-10-19
85835,1,115,60470,2023-10-17,2023-10-19
85842,1,115,60474,2023-10-17,2023-10-19
83706,1,115,60478,2023-10-17,2023-10-19
56930,1,100,60480,2023-10-17,2023-10-19
88231,1,115,60483,2023-10-17,2023-10-19
71886,1,108,60486,2023-10-17,2023-10-19
32262,1,54,60488,2023-10-17,2023-10-19
5966,1,111,60491,2023-10-17,2023-10-19
8034,1,111,60497,2023-10-17,2023-10-19
34094,1,54,60498,2023-10-17,2023-10-19
38665,1,73,60499,2023-10-17,2023-10-19
21416,1,114,60500,2023-10-17,2023-10-19
47790,1,73,60503,2023-10-17,2023-10-19
14419,1,113,60505,2023-10-17,2023-10-19
93034,2,86,60508,2023-10-17,2023-10-19
54092,1,100,60510,2023-10-17,2023-10-19
58190,1,104,60512,2023-10-17,2023-10-19
88237,1,115,60514,2023-10-17,2023-10-19
28839,1,54,60516,2023-10-17,2023-10-19
16440,1,113,60518,2023-10-17,2023-10-19
30192,1,54,60519,2023-10-17,2023-10-19
730,1,110,60520,2023-10-17,2023-10-19
19414,1,114,60522,2023-10-17,2023-10-19
42772,1,73,60523,2023-10-17,2023-10-19
58197,1,104,60525,2023-10-17,2023-10-19
78110,1,115,60526,2023-10-17,2023-10-19
74585,1,108,60528,2023-10-17,2023-10-19
85858,1,115,60529,2023-10-17,2023-10-19
52968,1,100,60530,2023-10-17,2023-10-19
51448,1,100,60537,2023-10-17,2023-10-19
42778,1,73,60538,2023-10-17,2023-10-19
25577,1,114,60539,2023-10-17,2023-10-19
27873,1,117,60540,2023-10-17,2023-10-19
85867,1,115,60541,2023-10-17,2023-10-19
51459,1,100,60544,2023-10-17,2023-10-19
46566,1,73,60546,2023-10-17,2023-10-19
85875,1,115,60547,2023-10-17,2023-10-19
17426,1,113,60552,2023-10-17,2023-10-19
28845,1,54,60553,2023-10-17,2023-10-19
28846,1,54,60554,2023-10-17,2023-10-19
36026,1,54,60559,2023-10-17,2023-10-19
42786,1,73,60561,2023-10-17,2023-10-19
21428,1,114,60562,2023-10-17,2023-10-19
80444,1,115,60563,2023-10-17,2023-10-19
85887,1,115,60566,2023-10-17,2023-10-19
74590,1,108,60567,2023-10-17,2023-10-19
39759,1,73,60573,2023-10-17,2023-10-19
85892,1,115,60578,2023-10-17,2023-10-19
35046,1,54,60579,2023-10-17,2023-10-19
85893,1,115,60582,2023-10-17,2023-10-19
74598,1,108,60586,2023-10-17,2023-10-19
